style,colors,size,category,short_description,long_description,stringified_description,worn_image,basicimg,sale_status
ZW465,Blue;Green;Navy;Black;Sand;Stone;Cobalt;Diesel;Natural;Army,2XL;3XL;4XL;5XL;7XL;L;M;S;XL;XS;XXS,shirts;non hi vis;syzmik essentials;male;short sleeve;outdoor;industrial;shirting and tops;mix and match;shirts and polos;syzmik-shirts,Mens Outdoor Short Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester Ripstop, 100 GSM', 'features': ['Our lightest weight shirt ever at just 100 GSM', ' Super breathable lightweight fabric to keep you cool all day', ' Extra-large under arm mesh and upper back venting to maximise air flow', ' Crinkle resistant lightweight fabric makes this shirt easy to pack in a small bag', ' 2 Chest pockets', ' 1 Mobile phone chest zip pocket', ' Contrast colour inside placket', ' Sun and wind breaker collar', '*Black, Navy, Diesel, and Army are UPF 50 all other colours are UPF 30']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester Ripstop, 100 GSM; Features: Our lightest weight shirt ever at just 100 GSM, Super breathable lightweight fabric to keep you cool all day, Extra-large under arm mesh and upper back venting to maximise air flow, Crinkle resistant lightweight fabric makes this shirt easy to pack in a small bag, 2 Chest pockets, 1 Mobile phone chest zip pocket, Contrast colour inside placket, Sun and wind breaker collar,*Black, Navy, Diesel, and Army are UPF 50 all other colours are UPF 30; ",ZW465_bProduct_Blue_02_UQ3UI69.jpg,ZW465_bProduct_Blue_02_UQ3UI69.jpg;ZW465_aTalent_Blue_01_cmRGrS8.jpg;ZW465_aTalent_Blue_02_nd5c0Ox.jpg;ZW465_aTalent_Blue_03_viMBNa0.jpg;ZW465_bProduct_Blue_01_SEVxXeF.jpg;ZW465_bProduct_Green_01_9UdZvrB.jpg;ZW465_bProduct_Green_02_nIY6fXq.jpg;ZW465_bProduct_Navy_01_OvwBEow.jpg;ZW465_bProduct_Navy_02_GJ2AOQd.jpg;ZW465_bProduct_Black_01_5UglAMX.jpg;ZW465_bProduct_Black_02_IBW9ub6.jpg;ZW465_aTalent_Sand_02_g3GqF0f.jpg;ZW465_aTalent_Sand_03_eHtdmso.jpg;ZW465_aTalent_Sand_01_AlpzhFT.jpg;ZW465_bProduct_Sand_02_ShbBmit.jpg;ZW465_bProduct_Sand_01_44GkqqI.jpg;ZW465_aTalent_Stone_01_4owqN7q.jpg;ZW465_bProduct_Stone_02_PxR9CCW.jpg;ZW465_bProduct_Stone_01_Mh5w7rW.jpg;ZW465_Talent_Cobalt_01.jpg;ZW465_Talent_Cobalt_02.jpg;ZW465_Product_Cobalt_01.jpg;ZW465_Product_Cobalt_02.jpg;ZW465_Product_Diesel_01.jpg;ZW465_Product_Diesel_02.jpg;ZW465_Product_Natural_01.jpg;ZW465_Product_Natural_02.jpg;ZW465_Talent_Army_02.jpg;ZW465_Talent_Army_03.jpg;ZW465_Product_Army_01.jpg;ZW465_Product_Army_02.jpg;ZW465_Talent_Army_01.jpg,new colour
ZW468,Yellow/Navy;Orange/Navy,2XL;3XL;5XL;7XL;L;M;S;XL;XS;XXS;4XL,polyester;hi vis taped;hi vis;male;men;long sleeve;outdoor;industrial;shirts and polos;syzmik-shirts,Mens Hi Vis Outdoor Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester Ripstop, 100 GSM', 'features': ['Our lightest weight shirt ever at just 100 GSM', ' Super breathable lightweight fabric to keep you cool all day', ' Under arm mesh and upper back venting to maximise air flow', ' Crinkle resistant lightweight fabric makes this shirt easy to pack', ' 2 Chest pockets, 1 with zip closure', ' Roll up tab sleeves']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester Ripstop, 100 GSM; Features: Our lightest weight shirt ever at just 100 GSM, Super breathable lightweight fabric to keep you cool all day, Under arm mesh and upper back venting to maximise air flow, Crinkle resistant lightweight fabric makes this shirt easy to pack, 2 Chest pockets, 1 with zip closure, Roll up tab sleeves; ",ZW468_aTalent_Yellow_Navy_01_6vDZBis.jpg,ZW468_aTalent_Yellow_Navy_01_6vDZBis.jpg;ZW468_bProduct_Yellow_Navy_01_4Y67YIk.jpg;ZW468_bProduct_Yellow_Navy_02_Hw0KqO5.jpg;ZW468_bProduct_Orange_Navy_01_GWRvzgK.jpg;ZW468_bProduct_Orange_Navy_02_FknkKKe.jpg,normal
ZW470,Pink/Navy;Orange/Navy;Yellow/Navy,XXS;XS;S;M;3XL;5XL;7XL;XL;2XL;L;4XL,outdoor;hi vis taped;long sleeve;industrial;shirts and polos;syzmik-shirts,Mens Hi Vis Outdoor Segmented Tape Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Polyester Ripstop, 100 GSM', 'features': ['Segmented tape to improve comfort, movement, and breathability', ' Our lightest weight shirt ever at just 100 GSM', ' Super breathable lightweight fabric to keep you cool all day', ' Under arm mesh and upper back venting', ' Crinkle resistance makes this shirt easy to pack', ' 2 Chest pockets, 1 with zip closure', ' Roll up tab sleeves']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Polyester Ripstop, 100 GSM; Features: Segmented tape to improve comfort, movement, and breathability, Our lightest weight shirt ever at just 100 GSM, Super breathable lightweight fabric to keep you cool all day, Under arm mesh and upper back venting, Crinkle resistance makes this shirt easy to pack, 2 Chest pockets, 1 with zip closure, Roll up tab sleeves; ",ZW470_Talent_Pink_Navy_01.jpg,ZW470_Talent_Pink_Navy_01.jpg;ZW470_Product_Pink_Navy_02.jpg;ZW470_Product_Pink_Navy_01.jpg;ZW470_aTalent_Orange_Navy_01_zxUKTJ3.jpg;ZW470_bProduct_Orange_Navy_02_C2Vvblt.jpg;ZW470_bProduct_Orange_Navy_01_VWI6TwO.jpg;ZW470_aTalent_Yellow_Navy_01_s5p0sFp.jpg;ZW470_aTalent_Yellow_Navy_02_amxeWQo.jpg;ZW470_bProduct_Yellow_Navy_02_Uqr5Bef.jpg;ZW470_bProduct_Yellow_Navy_01_6HX0az0.jpg,normal
ZW505,Yellow/Navy;Orange/Navy,XS;S;M;L;XL;2XL;3XL;4XL;7XL;5XL,all;hi vis;syzmik essentials;polos-vests;male;short sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-tees,Mens Hi Vis Squad Tee,"{'sizes': 'XS - 5XL, 7XL', 'fabric': '100% Polyester, 145 GSM', 'features': ['Highly breathable and moisture wicking', ' Button free placket – Food Industry Safe', ' Side arm design detail']}","Sizes: XS - 5XL, 7XL; Fabric: 100% Polyester, 145 GSM; Features: Highly breathable and moisture wicking, Button free placket  Food Industry Safe, Side arm design detail; ",ZW505_aTalent_Yellow_Navy_01_F6yCEGC.jpg,ZW505_aTalent_Yellow_Navy_01_F6yCEGC.jpg;ZW505_bProduct_Yellow_Navy_01_HBK2Wef.jpg;ZW505_bProduct_Yellow_Navy_02_KOH1ZYX.jpg;ZW505_bProduct_Orange_Navy_01_rYIc4Bx.jpg;ZW505_bProduct_Orange_Navy_02_ymFAoyU.jpg,normal
ZW520,Yellow/Navy;Orange/Navy,XXS;XS;S;M;L;XL;3XL;4XL;5XL;7XL;2XL,hi vis taped;bio motion;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Lightweight Bio Motion Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 150 GSM', 'features': ['150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' Bio Motion arm taping for improved recognition of human shape at a distance', ' Underarm mesh vent inserts', ' 2 Chest pockets with button closures and pen partition', ' Fade tested']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 150 GSM; Features: 150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, Bio Motion arm taping for improved recognition of human shape at a distance, Underarm mesh vent inserts, 2 Chest pockets with button closures and pen partition, Fade tested; ",ZW520_bProduct_Yellow_Navy_01_OQXfRk5.jpg,ZW520_bProduct_Yellow_Navy_01_OQXfRk5.jpg;ZW520_bProduct_Yellow_Navy_02_q6UPEd7.jpg;ZW520_bProduct_Orange_Navy_02_zMl1hCf.jpg;ZW520_bProduct_Orange_Navy_01_mS3WXk0.jpg,normal
ZW550,Yellow/Navy;Orange/Navy,XXS;XS;S;M;L;XL;2XL;4XL;5XL;7XL;3XL,hi vis taped;syzmik essentials;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Closed Front Long Sleeve Shirt - Hoop Taped,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 170 GSM', 'features': ['170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' Underarm and upper back mesh vent inserts', ' Buttons run only half way down the shirt to provide greater protection', ' 2 Chest pockets with button closures and pen partition', ' Fade tested']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 170 GSM; Features: 170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, Underarm and upper back mesh vent inserts, Buttons run only half way down the shirt to provide greater protection, 2 Chest pockets with button closures and pen partition, Fade tested; ",ZW550_bProduct_Yellow_Navy_01_y3DONNQ.jpg,ZW550_bProduct_Yellow_Navy_01_y3DONNQ.jpg;ZW550_bProduct_Yellow_Navy_02_h8x8SvQ.jpg;ZW550_bProduct_Orange_Navy_01_pn8Rczh.jpg;ZW550_bProduct_Orange_Navy_02_kVbSw55.jpg,normal
ZW560,Orange/Navy;Yellow/Navy,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,hi vis non taped;syzmik essentials;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Closed Front Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 170 GSM', 'features': ['170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' Underarm and upper back mesh vent inserts', ' Buttons run only half way down the shirt to provide greater protection', ' Two chest pockets with button closures and pen partition', ' Fade tested']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 170 GSM; Features: 170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, Underarm and upper back mesh vent inserts, Buttons run only half way down the shirt to provide greater protection, Two chest pockets with button closures and pen partition, Fade tested; ",ZW560_bProduct_Orange_Navy_01_y8VliI2.jpg,ZW560_bProduct_Orange_Navy_01_y8VliI2.jpg;ZW560_bProduct_Orange_Navy_02_60Nv44A.jpg;ZW560_aTalent_Yellow_Navy_01_oLWWtpi.jpg;ZW560_aTalent_Yellow_Navy_02_KWiTlE2.jpg;ZW560_bProduct_Yellow_Navy_01_KRzgMXN.jpg;ZW560_bProduct_Yellow_Navy_02_0a4yWmE.jpg,normal
ZW621,White,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,all;hi vis taped;bio motion;male;long sleeve;industrial;shirts and polos;syzmik-shirts,Mens Bio Motion X Back Taped Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Drill, 190 GSM', 'features': ['Compliant to Australian night time road work requirements with X back configuration', ' Bio Motion tape configuration to improve recognition of human shape at distance', ' Made from durable hard wearing cotton drill', ' 2 Chest pockets']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Drill, 190 GSM; Features: Compliant to Australian night time road work requirements with X back configuration, Bio Motion tape configuration to improve recognition of human shape at distance, Made from durable hard wearing cotton drill, 2 Chest pockets; ",ZW621_bProduct_White_01_iXBhVpa.jpg,ZW621_bProduct_White_01_iXBhVpa.jpg;ZW621_bProduct_White_02_vm5eLyo.jpg,normal
ZW640,Orange,XXS;XS;S;L;5XL;7XL;4XL;XL;M;2XL;3XL,all;hi vis taped;syzmik essentials;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Hi Vis Hoop Taped Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 170 GSM', 'features': ['170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' Underarm and upper back mesh vent inserts', ' 2 Chest pockets with pen partition and quick close tape fastening']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 170 GSM; Features: 170 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, Underarm and upper back mesh vent inserts, 2 Chest pockets with pen partition and quick close tape fastening; ",ZW640_bProduct_Orange_01_fPzFrVG.jpg,ZW640_bProduct_Orange_01_fPzFrVG.jpg;ZW640_bProduct_Orange_02_Bdy9b1K.jpg,normal
ZW680,Vic Rail Orange,XXS;XS;S;M;L;XL;2XL;3XL;4XL;5XL;7XL,hi vis taped;bio motion;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Bio Motion VIC Rail Long Sleeve Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 150 GSM', 'features': ['150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' VIC rail compliant tape configuration and orange shade', ' Bio Motion arm taping for improved recognition of human shape at a distance', ' Underarm and upper back mesh vent inserts', ' 2 Chest pockets with button closures and pen partition', ' Fade tested']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 150 GSM; Features: 150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, VIC rail compliant tape configuration and orange shade, Bio Motion arm taping for improved recognition of human shape at a distance, Underarm and upper back mesh vent inserts, 2 Chest pockets with button closures and pen partition, Fade tested; ",ZW680_aTalent_VicRailOrange_01_1ti8lMb.jpg,ZW680_aTalent_VicRailOrange_01_1ti8lMb.jpg;ZW680_aTalent_VicRailOrange_02_BMGJaCG.jpg;ZW680_bProduct_VicRailOrange_01_XKISIVQ.jpg;ZW680_bProduct_VicRailOrange_02_EO6MVTu.jpg,normal
ZW682,Vic Rail Orange,5XL;7XL;L;M;XL;XS;XXS;3XL;S;2XL;4XL,industrial;fire armour;syzmik-shirts,Mens VIC Rail Shirt - Segmented Tape,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 150 GSM', 'features': ['Segmented reflective tape to improve comfort, movement, and breathability', ' Moisture wicking properties', '150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', 'VIC Rail compliant tape configuration and orange shade', 'Bio Motion arm taping for improved recognition of human shape at a distance', 'Underarm and upper back mesh vent inserts', '2 Chest pockets with button closures and pen partition', 'Fade tested']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 150 GSM; Features: Segmented reflective tape to improve comfort, movement, and breathability, Moisture wicking properties,150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job,VIC Rail compliant tape configuration and orange shade,Bio Motion arm taping for improved recognition of human shape at a distance,Underarm and upper back mesh vent inserts,2 Chest pockets with button closures and pen partition,Fade tested; ",ZW682_Product_Orange_01.jpg,ZW682_Product_Orange_01.jpg;ZW682_Product_Orange_02.jpg;ZW682_Talent_Orange_01_vyK81yJ.jpg;ZW682_Talent_Orange_02.jpg;ZW682_Talent_Orange_03.jpg;ZW682_Talent_Orange_04.jpg;ZW682_Talent_Orange_05.jpg,normal
ZW690,Orange,XXS;XS;S;L;XL;3XL;4XL;5XL;7XL;2XL;M,all;hi vis taped;bio motion;male;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Mens Hi Vis X Back NSW Rail Taped Shirt,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 150 GSM', 'features': ['150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', ' Underarm and upper back mesh vent inserts', ' Bio Motion tape configuration to improve recognition of human shape at distance', ' NSW rail compliant X back taping configuration', ' 2 Chest pockets with button closures and pen partition']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 150 GSM; Features: 150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job, Underarm and upper back mesh vent inserts, Bio Motion tape configuration to improve recognition of human shape at distance, NSW rail compliant X back taping configuration, 2 Chest pockets with button closures and pen partition; ",ZW690_aTalent_Orange_01_gacRPEj.jpg,ZW690_aTalent_Orange_01_gacRPEj.jpg;ZW690_aTalent_Orange_02_wMLAnoU.jpg;ZW690_aTalent_Orange_03_km8VtRx.jpg;ZW690_bProduct_Orange_01_6jYla0O.jpg;ZW690_bProduct_Orange_02_UnHLYyc.jpg,normal
ZW692,Orange,2XL;3XL;4XL;5XL;7XL;L;M;S;XS;XXS;XL,industrial;fire armour;syzmik-shirts,Mens X Back NSW Rail Shirt – Segmented Tape,"{'sizes': 'XXS - 5XL, 7XL', 'fabric': '100% Cotton Twill, 150 GSM', 'features': ['NSW Rail compliant X back taping configuration', 'Segmented reflective tape to improve comfort, movement, and breathability', '150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job', 'Underarm and upper back mesh vent inserts', 'Bio Motion tape configuration to improve recognition of human shape at distance', '2 Chest pockets with button closures and pen partition']}","Sizes: XXS - 5XL, 7XL; Fabric: 100% Cotton Twill, 150 GSM; Features: NSW Rail compliant X back taping configuration,Segmented reflective tape to improve comfort, movement, and breathability,150 GSM Midweight cotton twill to keep you cool while still being tough enough for any job,Underarm and upper back mesh vent inserts,Bio Motion tape configuration to improve recognition of human shape at distance,2 Chest pockets with button closures and pen partition; ",ZW692_Talent_Orange_01_y6Qg4fk.jpg,ZW692_Talent_Orange_01_y6Qg4fk.jpg;ZW692_Talent_Orange_02.jpg;ZW692_Talent_Orange_03.jpg;ZW692_Talent_Orange_04.jpg;ZW692_Product_Orange_01.jpg;ZW692_Product_Orange_02.jpg,normal
ZW720,Orange/Navy;Yellow/Navy,8;10;12;14;16;18;20;24;22,all;hi vis taped;rugged cooling;female;women;long sleeve;industrial;shirts and polos;industrial-workwear;work-shirts-and-polos;syzmik-shirts,Womens Rugged Cooling Hi Vis Taped Long Sleeve Shirt,"{'sizes': '8 - 24', 'fabric': '100% Square Weave Cotton Ripstop, 145 GSM', 'features': ['Mesh venting to increase breathability in the under arm, upper back and back side seam', ' Mechanical stretch to give you more freedom of movement', ' Tailored feminine fit', ' 2 Chest pockets with pen partition', ' Breathable reflective tape in hoop configuration', ' Reinforced at all key stress points with bar tacks']}","Sizes: 8 - 24; Fabric: 100% Square Weave Cotton Ripstop, 145 GSM; Features: Mesh venting to increase breathability in the under arm, upper back and back side seam, Mechanical stretch to give you more freedom of movement, Tailored feminine fit, 2 Chest pockets with pen partition, Breathable reflective tape in hoop configuration, Reinforced at all key stress points with bar tacks; ",ZW720_aTalent_Orange_Navy_01_RALyudl.jpg,ZW720_aTalent_Orange_Navy_01_RALyudl.jpg;ZW720_bProduct_Orange_Navy_01_uon4j9h.jpg;ZW720_bProduct_Orange_Navy_02_Whjdazc.jpg;ZW720_aTalent_Yellow_Navy_01_t67pOsd.jpg;ZW720_bProduct_Yellow_Navy_01_qLP5jUk.jpg;ZW720_bProduct_Yellow_Navy_02_MHJdP6G.jpg,normal
ZW760,Green;Black;Navy;Stone;Diesel;Sand;Blue;Natural;Army;Pink;Cobalt,10;12;14;16;18;20;22;24;6;8,shirts;non hi vis;syzmik essentials;female;women;long sleeve;outdoor;industrial;shirting and tops;mix and match;shirts and polos;syzmik-shirts,Womens Outdoor Long Sleeve Shirt,"{'sizes': '6 - 24', 'fabric': '100% Polyester Ripstop, 100 GSM', 'features': ['Our lightest weight shirt ever at just 100 GSM', ' Super breathable lightweight fabric to keep you cool all day', ' Extra-large under arm mesh and upper back venting to maximise air flow', ' Crinkle resistant lightweight fabric makes this shirt easy to pack in a small bag', ' 2 Chest pockets', ' 1 Mobile phone chest zip pocket', ' Roll up tab sleeves', ' Contrast colour inside placket', ' Feminine fit', '*Black, Navy, Diesel, Army and Pink are UPF 50 all other colours are UPF 30']}","Sizes: 6 - 24; Fabric: 100% Polyester Ripstop, 100 GSM; Features: Our lightest weight shirt ever at just 100 GSM, Super breathable lightweight fabric to keep you cool all day, Extra-large under arm mesh and upper back venting to maximise air flow, Crinkle resistant lightweight fabric makes this shirt easy to pack in a small bag, 2 Chest pockets, 1 Mobile phone chest zip pocket, Roll up tab sleeves, Contrast colour inside placket, Feminine fit,*Black, Navy, Diesel, Army and Pink are UPF 50 all other colours are UPF 30; ",ZW760_bProduct_Green_01_KMmLQHB.jpg,ZW760_bProduct_Green_01_KMmLQHB.jpg;ZW760_bProduct_Green_02_1XmNjFz.jpg;ZW760_bProduct_Black_02_cDgFFPq.jpg;ZW760_bProduct_Black_01_x7iGhBs.jpg;ZW760_aTalent_Navy_01_drgMwgO.jpg;ZW760_bProduct_Navy_01_LZP94x8.jpg;ZW760_bProduct_Navy_02_oGedWjA.jpg;ZW760_aTalent_Stone_01_sdVqYz7.jpg;ZW760_bProduct_Stone_01_W5Trvt3.jpg;ZW760_bProduct_Stone_02_OS5eYdP.jpg;ZW760_Product_Diesel_01.jpg;ZW760_Product_Diesel_02.jpg;ZW760_aTalent_Sand_01_WpLgUUa.jpg;ZW760_bProduct_Sand_02_EgSxOaJ.jpg;ZW760_bProduct_Sand_01_jnogMLx.jpg;ZW760_bProduct_Blue_01_psgOOK3.jpg;ZW760_bProduct_Blue_02_uuyEXK3.jpg;ZW760_Product_Natural_01.jpg;ZW760_Product_Natural_02.jpg;ZW760_Product_Army_01.jpg;ZW760_Product_Army_02.jpg;ZW760_Product_Pink_02.jpg;ZW760_Talent_Pink_01_9DNxBmo.jpg;ZW760_Talent_Pink_02.jpg;ZW760_Talent_Pink_03.jpg;ZW760_Product_Pink_01.jpg;ZW760_Product_Cobalt_01.jpg;ZW760_Product_Cobalt_02.jpg,new colour
